Time,Trial,user0,user1,user2,cam0,cam1,cam2,camr0,camr1,camr2,camr3,tra0,tra1,tra2,trar0,trar1,trar2,trar3,goalPos0,goalPos1,goalPos2,assistance-T_none-V_VO-3,hitHMD,hits,failed_escapes,goaldist,score,health,assistance,threattype,goaltype,waypointTimer,minSafetyArc,targetArea,obsRad,targetHeight,obj1Pos0,obj1Pos1,obj1Pos2,obj2Pos0,obj2Pos1,obj2Pos2,obj3Pos0,obj3Pos1,obj3Pos2,obj4Pos0,obj4Pos1,obj4Pos2,obj5Pos0,obj5Pos1,obj5Pos2,obj6Pos0,obj6Pos1,obj6Pos2,obj7Pos0,obj7Pos1,obj7Pos2,obj8Pos0,obj8Pos1,obj8Pos2,obj9Pos0,obj9Pos1,obj9Pos2,obj10Pos0,obj10Pos1,obj10Pos2,obj11Pos0,obj11Pos1,obj11Pos2,obj12Pos0,obj12Pos1,obj12Pos2,obj13Pos0,obj13Pos1,obj13Pos2,obj14Pos0,obj14Pos1,obj14Pos2,obj15Pos0,obj15Pos1,obj15Pos2,obj16Pos0,obj16Pos1,obj16Pos2,obj17Pos0,obj17Pos1,obj17Pos2,obj18Pos0,obj18Pos1,obj18Pos2,obj19Pos0,obj19Pos1,obj19Pos2,obj20Pos0,obj20Pos1,obj20Pos2,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14,angle15,angle16,angle17,angle18,angle19,angle20,angle21,angle22,angle23,angle24,angle25,angle26,angle27,angle28,angle29,angle30,angle31,angle32,angle33,angle34,angle35,angle36,angle37,angle38,angle39,angle40,angle41,angle42,angle43,angle44,angle45,angle46,angle47,angle48,angle49,angle50,angle51,angle52,angle53,angle54,angle55,angle56,angle57,angle58,angle59
7.364477,0,-1.51279,-3.760371,-3.958687,-1.512452,-3.210428,-3.958911,0.09353361,0.8699638,0.1003143,-0.4736575,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2802089,1.40625,0.3631901,90,0,0,0,4.494205,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.375588,0,-1.512452,-3.760428,-3.958911,-1.512245,-3.21043,-3.958904,0.09373651,0.8700161,0.1002793,-0.4735288,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2765029,1.40625,0.3629158,90,0,0,0,4.495082,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.3867,0,-1.512245,-3.76043,-3.958904,-1.511896,-3.210338,-3.959075,0.09374911,0.8700672,0.1004531,-0.4733955,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2727984,1.40625,0.3626419,90,0,0,0,4.495774,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.397811,0,-1.511896,-3.760338,-3.959075,-1.511619,-3.210385,-3.959029,0.09367751,0.8700749,0.1007997,-0.473322,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2690952,1.40625,0.3623684,90,0,0,0,4.496602,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.408922,0,-1.511619,-3.760385,-3.959029,-1.511109,-3.210429,-3.959158,0.09376574,0.8701873,0.1009097,-0.4730743,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2653933,1.40625,0.3620953,90,0,0,0,4.497243,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.420033,0,-1.511109,-3.760429,-3.959158,-1.510933,-3.210373,-3.958982,0.09386505,0.8702272,0.1009744,-0.4729675,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2616928,1.40625,0.3618225,90,0,0,0,4.49799,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.431145,0,-1.510933,-3.760373,-3.958982,-1.510768,-3.210368,-3.958741,0.09378515,0.8702686,0.1011788,-0.4728634,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2579937,1.40625,0.36155,90,0,0,0,4.498539,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.442256,0,-1.510768,-3.760368,-3.958741,-1.510516,-3.210421,-3.958742,0.09371373,0.8703161,0.101276,-0.4727693,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2542959,1.40625,0.3612778,90,0,0,0,4.499031,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.453367,0,-1.510516,-3.760421,-3.958742,-1.510247,-3.210432,-3.958787,0.0935595,0.8703946,0.1014405,-0.47262,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2505994,1.40625,0.3610059,90,0,0,0,4.499734,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.464478,0,-1.510247,-3.760432,-3.958787,-1.509907,-3.210499,-3.9591,0.09358536,0.8704652,0.1015043,-0.4724713,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2469042,1.40625,0.3607342,90,0,0,0,4.500478,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.47559,0,-1.509907,-3.760499,-3.9591,-1.50972,-3.210575,-3.959067,0.09356379,0.8704841,0.1016007,-0.4724199,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2432104,1.40625,0.3604628,90,0,0,0,4.50146,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.486701,0,-1.509907,-4.575339,-3.9591,-1.50972,-3.210575,-3.959067,0.09356379,0.8704841,0.1016007,-0.4724199,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2395178,1.40625,0.3601915,90,0,0,0,4.50146,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.497812,0,-1.50972,-3.760575,-3.959067,-1.509488,-3.210624,-3.959006,0.09345137,0.8705906,0.101704,-0.4722236,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2358266,1.40625,0.3599205,90.00001,0,0,0,4.502939,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.508924,0,-1.509488,-3.760623,-3.959006,-1.509194,-3.21058,-3.958789,0.09331606,0.8706332,0.1015996,-0.4721942,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2321366,1.40625,0.3596497,90,0,0,0,4.5036,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.520035,0,-1.509194,-3.76058,-3.958789,-1.508659,-3.210625,-3.958539,0.09302527,0.8708252,0.1015073,-0.4719174,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2284501,1.40625,0.3593569,90.00001,0,0,0,4.504075,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.531146,0,-1.509194,-4.580264,-3.958789,-1.508659,-3.210625,-3.958539,0.09302527,0.8708252,0.1015073,-0.4719174,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2247665,1.40625,0.3590443,90.00001,0,0,0,4.504075,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.542257,0,-1.508659,-3.760625,-3.958539,-1.508586,-3.210514,-3.958196,0.09282952,0.8708347,0.1015924,-0.4719201,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2210856,1.40625,0.358714,90,0,0,0,4.505166,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.553369,0,-1.508586,-3.760514,-3.958196,-1.508325,-3.210411,-3.958059,0.09247485,0.8709058,0.1015924,-0.4718587,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2174073,1.40625,0.3583678,90.00001,0,0,0,4.505538,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.56448,0,-1.508325,-3.760411,-3.958059,-1.50806,-3.210318,-3.957955,0.09254368,0.8709642,0.1016298,-0.4717292,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2137316,1.40625,0.3580073,90.00001,0,0,0,4.506041,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.575591,0,-1.50806,-3.760318,-3.957955,-1.507815,-3.210225,-3.957808,0.09268923,0.87106,0.1019209,-0.4714609,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2100584,1.40625,0.3576341,90,0,0,0,4.506564,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.586702,0,-1.507815,-3.760225,-3.957808,-1.507557,-3.210089,-3.957683,0.09246266,0.8712246,0.1020999,-0.4711624,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2063876,1.40625,0.3572494,90,0,0,0,4.507042,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.597814,0,-1.507557,-3.760089,-3.957683,-1.507327,-3.209953,-3.957577,0.09236412,0.8711233,0.10259,-0.4712626,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.2027192,1.40625,0.3568543,90,0,0,0,4.507531,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.608925,0,-1.507557,-4.588251,-3.957683,-1.507327,-3.209953,-3.957577,0.09236412,0.8711233,0.10259,-0.4712626,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.1990529,1.40625,0.3564501,90,0,0,0,4.507531,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.620036,0,-1.507327,-3.759953,-3.957577,-1.50703,-3.209636,-3.957241,0.09185639,0.8709625,0.1035404,-0.4714511,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.1953888,1.40625,0.3560374,90,0,0,0,4.508708,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.631147,0,-1.50703,-3.759636,-3.957241,-1.506646,-3.209653,-3.957402,0.09164651,0.8709491,0.104164,-0.4713795,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.1917267,1.40625,0.3556173,90,0,0,0,4.508966,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.642259,0,-1.50703,-4.591431,-3.957241,-1.506646,-3.209653,-3.957402,0.09164651,0.8709491,0.104164,-0.4713795,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.1880666,1.40625,0.3551905,90,0,0,0,4.508966,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.65337,0,-1.506646,-3.759653,-3.957402,-1.506444,-3.209516,-3.957463,0.09154247,0.8709047,0.1046392,-0.4713764,-3.478052,-2.396018,-1.334544,0.1691511,0.7650194,-0.1787639,0.5951275,-0.1844085,1.40625,0.3547577,90,0,0,0,4.510325,0,50,3,1,1,1000.00,162,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
