Time,Trial,user0,user1,user2,cam0,cam1,cam2,camr0,camr1,camr2,camr3,tra0,tra1,tra2,trar0,trar1,trar2,trar3,goalPos0,goalPos1,goalPos2,assistance-T_none-V_VO-2,hitHMD,hits,failed_escapes,goaldist,score,health,assistance,threattype,goaltype,waypointTimer,minSafetyArc,targetArea,obsRad,targetHeight,obj1Pos0,obj1Pos1,obj1Pos2,obj2Pos0,obj2Pos1,obj2Pos2,obj3Pos0,obj3Pos1,obj3Pos2,obj4Pos0,obj4Pos1,obj4Pos2,obj5Pos0,obj5Pos1,obj5Pos2,obj6Pos0,obj6Pos1,obj6Pos2,obj7Pos0,obj7Pos1,obj7Pos2,obj8Pos0,obj8Pos1,obj8Pos2,obj9Pos0,obj9Pos1,obj9Pos2,obj10Pos0,obj10Pos1,obj10Pos2,obj11Pos0,obj11Pos1,obj11Pos2,obj12Pos0,obj12Pos1,obj12Pos2,obj13Pos0,obj13Pos1,obj13Pos2,obj14Pos0,obj14Pos1,obj14Pos2,obj15Pos0,obj15Pos1,obj15Pos2,obj16Pos0,obj16Pos1,obj16Pos2,obj17Pos0,obj17Pos1,obj17Pos2,obj18Pos0,obj18Pos1,obj18Pos2,obj19Pos0,obj19Pos1,obj19Pos2,obj20Pos0,obj20Pos1,obj20Pos2,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14,angle15,angle16,angle17,angle18,angle19,angle20,angle21,angle22,angle23,angle24,angle25,angle26,angle27,angle28,angle29,angle30,angle31,angle32,angle33,angle34,angle35,angle36,angle37,angle38,angle39,angle40,angle41,angle42,angle43,angle44,angle45,angle46,angle47,angle48,angle49,angle50,angle51,angle52,angle53,angle54,angle55,angle56,angle57,angle58,angle59
1.819999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3391098,1.40625,-0.4462709,90,0,0,0,0.5604937,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.839999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3447875,1.40625,-0.4510593,90,0,0,0,0.5677437,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.859999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3504834,1.40625,-0.4558468,90,0,0,0,0.5750086,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.879999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.356196,1.40625,-0.4606352,90,0,0,0,0.5822889,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.899999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3619242,1.40625,-0.4654259,90,0,0,0,0.5895849,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.919999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.367667,1.40625,-0.4702202,90,0,0,0,0.596897,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.939999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3734236,1.40625,-0.475019,90,0,0,0,0.6042253,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.959999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3791933,1.40625,-0.4798232,90,0,0,0,0.61157,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.979999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3849757,1.40625,-0.4846333,90,0,0,0,0.6189311,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.999999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3907703,1.40625,-0.4894499,90,0,0,0,0.6263087,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.019999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3965768,1.40625,-0.4942736,90,0,0,0,0.633703,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.039999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.402395,1.40625,-0.4991045,90,0,0,0,0.6411139,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.059999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4082246,1.40625,-0.5039431,90,0,0,0,0.6485414,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.079999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4140654,1.40625,-0.5087895,90,0,0,0,0.6559855,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.099999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4199174,1.40625,-0.513644,90,0,0,0,0.6634462,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.119999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4235062,1.40625,-0.516212,90,0,0,0,0.6677067,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.139999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4260589,1.40625,-0.5175146,90,0,0,0,0.6703339,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.159999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4275716,1.40625,-0.5175512,90,0,0,0,0.6713246,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.179999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4280418,1.40625,-0.5163234,90,0,0,0,0.6706784,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.199999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4274692,1.40625,-0.5138351,90,0,0,0,0.6683984,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.219999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4258553,1.40625,-0.5100927,90,0,0,0,0.6644903,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.239999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4232038,1.40625,-0.5051047,90,0,0,0,0.658963,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.259999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4195199,1.40625,-0.498882,90,0,0,0,0.6518283,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.279999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4154087,1.40625,-0.4925212,90,0,0,0,0.6443148,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.299999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4111331,1.40625,-0.4862718,90,0,0,0,0.6367815,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.319999,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4067354,1.40625,-0.4801202,90,0,0,0,0.6292449,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.339998,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.4022455,1.40625,-0.4740499,90,0,0,0,0.6217111,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.359998,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3976859,1.40625,-0.4680475,90,0,0,0,0.6141844,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.379998,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3930739,1.40625,-0.4621017,90,0,0,0,0.6066672,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.399998,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3884229,1.40625,-0.4562033,90,0,0,0,0.5991609,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.419998,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3837431,1.40625,-0.4503449,90,0,0,0,0.5916666,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.439998,0,0,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3790426,1.40625,-0.4445207,90,0,0,0,0.5841848,0,50,3,1,1,1000.00,30,0.7,0.2,1.25,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1000,-1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
